image_size_mb,strategy,policy,num_sats,sim_duration,productive_time,total_idle_time,total_idle_pct,total_connected_events,connected_idle_events,connected_idle_pct
28.0,frame-spaced,random,1,21600,1648,19952,92.37037037037037,1673,25,1.4943215780035863
28.0,frame-spaced,sticky,25,21600,1753,19847,91.88425925925927,1811,58,3.202650469353948
28.0,frame-spaced,fifo,25,21600,1809,19791,91.625,1811,2,0.11043622308117064
28.0,frame-spaced,roundrobin,25,21600,1809,19791,91.625,1811,2,0.11043622308117064
28.0,frame-spaced,random,25,21600,1809,19791,91.625,1811,2,0.11043622308117064
28.0,frame-spaced,sticky,50,21600,1860,19740,91.38888888888889,1955,95,4.859335038363171
28.0,frame-spaced,fifo,50,21600,1954,19646,90.95370370370371,1955,1,0.051150895140664954
28.0,frame-spaced,roundrobin,50,21600,1954,19646,90.95370370370371,1955,1,0.051150895140664954
28.0,frame-spaced,random,50,21600,1954,19646,90.95370370370371,1955,1,0.051150895140664954
28.0,frame-spaced,sticky,100,21600,2075,19525,90.39351851851852,2243,168,7.489968791796701
28.0,frame-spaced,fifo,100,21600,2239,19361,89.63425925925927,2243,4,0.17833259028087384
28.0,frame-spaced,roundrobin,100,21600,2239,19361,89.63425925925927,2243,4,0.17833259028087384
28.0,frame-spaced,random,100,21600,2208,19392,89.77777777777777,2243,35,1.560410164957646
28.0,frame-spaced,sticky,200,21600,2543,19057,88.22685185185185,2714,171,6.3006632277081795
28.0,frame-spaced,fifo,200,21600,2705,18895,87.47685185185186,2714,9,0.3316138540899042
28.0,frame-spaced,roundrobin,200,21600,2635,18965,87.80092592592592,2717,82,3.0180345969819653
28.0,frame-spaced,random,200,21600,2682,18918,87.58333333333333,2714,32,1.1790714812085483
28.0,orbit-spaced,sticky,1,21600,1648,19952,92.37037037037037,1673,25,1.4943215780035863
28.0,orbit-spaced,fifo,1,21600,1648,19952,92.37037037037037,1673,25,1.4943215780035863
28.0,orbit-spaced,roundrobin,1,21600,1648,19952,92.37037037037037,1673,25,1.4943215780035863
28.0,orbit-spaced,random,1,21600,1648,19952,92.37037037037037,1673,25,1.4943215780035863
28.0,orbit-spaced,sticky,25,21600,21530,70,0.32407407407407407,21597,67,0.31022827244524703
28.0,orbit-spaced,fifo,25,21600,21542,58,0.2685185185185185,21597,55,0.2546649997684864
28.0,orbit-spaced,roundrobin,25,21600,21484,116,0.537037037037037,21579,95,0.4402428286760276
28.0,orbit-spaced,random,25,21600,21542,58,0.2685185185185185,21597,55,0.2546649997684864
28.0,orbit-spaced,sticky,50,21600,21580,20,0.0925925925925926,21597,17,0.0787146362920776
28.0,orbit-spaced,fifo,50,21600,21580,20,0.0925925925925926,21597,17,0.0787146362920776
28.0,orbit-spaced,roundrobin,50,21600,21560,40,0.1851851851851852,21582,22,0.10193679918450561
28.0,orbit-spaced,random,50,21600,21545,55,0.25462962962962965,21597,52,0.2407741815992962
28.0,orbit-spaced,sticky,100,21600,21580,20,0.0925925925925926,21597,17,0.0787146362920776
28.0,orbit-spaced,fifo,100,21600,21580,20,0.0925925925925926,21597,17,0.0787146362920776
28.0,orbit-spaced,roundrobin,100,21600,21578,22,0.10185185185185185,21600,22,0.10185185185185185
28.0,orbit-spaced,random,100,21600,21560,40,0.1851851851851852,21597,37,0.17132009075334537
28.0,orbit-spaced,sticky,200,21600,21590,10,0.0462962962962963,21597,7,0.032411909061443714
28.0,orbit-spaced,fifo,200,21600,21590,10,0.0462962962962963,21597,7,0.032411909061443714
28.0,orbit-spaced,roundrobin,200,21600,21539,61,0.2824074074074074,21600,61,0.2824074074074074
28.0,orbit-spaced,random,200,21600,21561,39,0.18055555555555555,21597,36,0.166689818030282
280.0,close-orbit-spaced,sticky,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,close-orbit-spaced,fifo,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,close-orbit-spaced,roundrobin,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,close-orbit-spaced,random,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,close-orbit-spaced,sticky,25,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,fifo,25,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,roundrobin,25,21600,21576,24,0.1111111111111111,21579,3,0.013902405116085082
280.0,close-orbit-spaced,random,25,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,sticky,50,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,fifo,50,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,roundrobin,50,21600,21578,22,0.10185185185185185,21581,3,0.013901116723043417
280.0,close-orbit-spaced,random,50,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,sticky,100,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,fifo,100,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,roundrobin,100,21600,21597,3,0.013888888888888888,21600,3,0.013888888888888888
280.0,close-orbit-spaced,random,100,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,sticky,200,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,fifo,200,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-orbit-spaced,roundrobin,200,21600,21597,3,0.013888888888888888,21600,3,0.013888888888888888
280.0,close-orbit-spaced,random,200,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,close-spaced,sticky,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,close-spaced,fifo,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,close-spaced,roundrobin,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,close-spaced,random,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,close-spaced,sticky,25,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,fifo,25,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,roundrobin,25,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,random,25,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,sticky,50,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,fifo,50,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,roundrobin,50,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,random,50,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,sticky,100,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,fifo,100,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,roundrobin,100,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,random,100,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,sticky,200,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,fifo,200,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,roundrobin,200,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,close-spaced,random,200,21600,1677,19923,92.23611111111111,1677,0,0.0
280.0,frame-spaced,sticky,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,frame-spaced,fifo,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,frame-spaced,roundrobin,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,frame-spaced,random,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,frame-spaced,sticky,25,21600,1811,19789,91.61574074074073,1811,0,0.0
280.0,frame-spaced,fifo,25,21600,1811,19789,91.61574074074073,1811,0,0.0
280.0,frame-spaced,roundrobin,25,21600,1811,19789,91.61574074074073,1811,0,0.0
280.0,frame-spaced,random,25,21600,1811,19789,91.61574074074073,1811,0,0.0
280.0,frame-spaced,sticky,50,21600,1955,19645,90.94907407407408,1955,0,0.0
280.0,frame-spaced,fifo,50,21600,1955,19645,90.94907407407408,1955,0,0.0
280.0,frame-spaced,roundrobin,50,21600,1955,19645,90.94907407407408,1955,0,0.0
280.0,frame-spaced,random,50,21600,1955,19645,90.94907407407408,1955,0,0.0
280.0,frame-spaced,sticky,100,21600,2243,19357,89.61574074074075,2243,0,0.0
280.0,frame-spaced,fifo,100,21600,2243,19357,89.61574074074075,2243,0,0.0
280.0,frame-spaced,roundrobin,100,21600,2243,19357,89.61574074074075,2243,0,0.0
280.0,frame-spaced,random,100,21600,2243,19357,89.61574074074075,2243,0,0.0
280.0,frame-spaced,sticky,200,21600,2714,18886,87.43518518518518,2714,0,0.0
280.0,frame-spaced,fifo,200,21600,2714,18886,87.43518518518518,2714,0,0.0
280.0,frame-spaced,roundrobin,200,21600,2714,18886,87.43518518518518,2717,3,0.11041589988958411
280.0,frame-spaced,random,200,21600,2714,18886,87.43518518518518,2714,0,0.0
280.0,orbit-spaced,sticky,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,orbit-spaced,fifo,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,orbit-spaced,roundrobin,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,orbit-spaced,random,1,21600,1673,19927,92.25462962962962,1673,0,0.0
280.0,orbit-spaced,sticky,25,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,fifo,25,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,roundrobin,25,21600,21576,24,0.1111111111111111,21579,3,0.013902405116085082
280.0,orbit-spaced,random,25,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,sticky,50,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,fifo,50,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,roundrobin,50,21600,21579,21,0.09722222222222222,21582,3,0.013900472616068946
280.0,orbit-spaced,random,50,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,sticky,100,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,fifo,100,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,roundrobin,100,21600,21597,3,0.013888888888888888,21600,3,0.013888888888888888
280.0,orbit-spaced,random,100,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,sticky,200,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,fifo,200,21600,21597,3,0.013888888888888888,21597,0,0.0
280.0,orbit-spaced,roundrobin,200,21600,21597,3,0.013888888888888888,21600,3,0.013888888888888888
280.0,orbit-spaced,random,200,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,sticky,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,close-orbit-spaced,fifo,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,close-orbit-spaced,roundrobin,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,close-orbit-spaced,random,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,close-orbit-spaced,sticky,25,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,fifo,25,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,roundrobin,25,21600,21576,24,0.1111111111111111,21579,3,0.013902405116085082
1024.0,close-orbit-spaced,random,25,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,sticky,50,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,fifo,50,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,roundrobin,50,21600,21578,22,0.10185185185185185,21581,3,0.013901116723043417
1024.0,close-orbit-spaced,random,50,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,sticky,100,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,fifo,100,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,roundrobin,100,21600,21597,3,0.013888888888888888,21600,3,0.013888888888888888
1024.0,close-orbit-spaced,random,100,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,sticky,200,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,fifo,200,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-orbit-spaced,roundrobin,200,21600,21597,3,0.013888888888888888,21600,3,0.013888888888888888
1024.0,close-orbit-spaced,random,200,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,close-spaced,sticky,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,close-spaced,fifo,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,close-spaced,roundrobin,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,close-spaced,random,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,close-spaced,sticky,25,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,fifo,25,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,roundrobin,25,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,random,25,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,sticky,50,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,fifo,50,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,roundrobin,50,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,random,50,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,sticky,100,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,fifo,100,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,roundrobin,100,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,random,100,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,sticky,200,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,fifo,200,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,roundrobin,200,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,close-spaced,random,200,21600,1677,19923,92.23611111111111,1677,0,0.0
1024.0,frame-spaced,sticky,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,frame-spaced,fifo,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,frame-spaced,roundrobin,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,frame-spaced,random,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,frame-spaced,sticky,25,21600,1811,19789,91.61574074074073,1811,0,0.0
1024.0,frame-spaced,fifo,25,21600,1811,19789,91.61574074074073,1811,0,0.0
1024.0,frame-spaced,roundrobin,25,21600,1811,19789,91.61574074074073,1811,0,0.0
1024.0,frame-spaced,random,25,21600,1811,19789,91.61574074074073,1811,0,0.0
1024.0,frame-spaced,sticky,50,21600,1955,19645,90.94907407407408,1955,0,0.0
1024.0,frame-spaced,fifo,50,21600,1955,19645,90.94907407407408,1955,0,0.0
1024.0,frame-spaced,roundrobin,50,21600,1955,19645,90.94907407407408,1955,0,0.0
1024.0,frame-spaced,random,50,21600,1955,19645,90.94907407407408,1955,0,0.0
1024.0,frame-spaced,sticky,100,21600,2243,19357,89.61574074074075,2243,0,0.0
1024.0,frame-spaced,fifo,100,21600,2243,19357,89.61574074074075,2243,0,0.0
1024.0,frame-spaced,roundrobin,100,21600,2243,19357,89.61574074074075,2243,0,0.0
1024.0,frame-spaced,random,100,21600,2243,19357,89.61574074074075,2243,0,0.0
1024.0,frame-spaced,sticky,200,21600,2714,18886,87.43518518518518,2714,0,0.0
1024.0,frame-spaced,fifo,200,21600,2714,18886,87.43518518518518,2714,0,0.0
1024.0,frame-spaced,roundrobin,200,21600,2714,18886,87.43518518518518,2717,3,0.11041589988958411
1024.0,frame-spaced,random,200,21600,2714,18886,87.43518518518518,2714,0,0.0
1024.0,orbit-spaced,sticky,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,orbit-spaced,fifo,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,orbit-spaced,roundrobin,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,orbit-spaced,random,1,21600,1673,19927,92.25462962962962,1673,0,0.0
1024.0,orbit-spaced,sticky,25,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,fifo,25,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,roundrobin,25,21600,21576,24,0.1111111111111111,21579,3,0.013902405116085082
1024.0,orbit-spaced,random,25,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,sticky,50,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,fifo,50,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,roundrobin,50,21600,21579,21,0.09722222222222222,21582,3,0.013900472616068946
1024.0,orbit-spaced,random,50,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,sticky,100,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,fifo,100,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,roundrobin,100,21600,21597,3,0.013888888888888888,21600,3,0.013888888888888888
1024.0,orbit-spaced,random,100,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,sticky,200,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,fifo,200,21600,21597,3,0.013888888888888888,21597,0,0.0
1024.0,orbit-spaced,roundrobin,200,21600,21597,3,0.013888888888888888,21600,3,0.013888888888888888
1024.0,orbit-spaced,random,200,21600,21597,3,0.013888888888888888,21597,0,0.0
